"Date/Time","Date/Time","No.1","No.2"
"2019-06-25 03:40:00","43641.1527777778","19.2","21.9"
"2019-06-25 04:00:00","43641.1666666667","19.2","21.8"
"2019-06-25 04:20:00","43641.1805555556","18.9","21.7"
"2019-06-25 04:40:00","43641.1944444444","18.8","21.6"
"2019-06-25 05:00:00","43641.2083333333","18.8","21.4"
"2019-06-25 05:20:00","43641.2222222222","20.4","21.6"
"2019-06-25 05:40:00","43641.2361111111","23.2","22.1"
"2019-06-25 06:00:00","43641.2500000000","26.4","22.8"
"2019-06-25 06:20:00","43641.2638888889","26.5","23.7"
"2019-06-25 06:40:00","43641.2777777778","25.6","23.7"
"2019-06-25 07:00:00","43641.2916666667","30.8","25.1"
"2019-06-25 07:20:00","43641.3055555556","26.9","26.6"
"2019-06-25 07:40:00","43641.3194444444","28.5","25.6"
"2019-06-25 08:00:00","43641.3333333333","31.2","25.4"
"2019-06-25 08:20:00","43641.3472222222","29.8","25.5"
"2019-06-25 08:40:00","43641.3611111111","28.7","27.4"
"2019-06-25 09:00:00","43641.3750000000","30.3","29.0"
"2019-06-25 09:20:00","43641.3888888889","31.9","23.6"
"2019-06-25 09:40:00","43641.4027777778","31.3","26.0"
"2019-06-25 10:00:00","43641.4166666667","30.3","26.9"
"2019-06-25 10:20:00","43641.4305555556","30.5","28.1"
"2019-06-25 10:40:00","43641.4444444444","31.2","29.3"
"2019-06-25 11:00:00","43641.4583333333","28.6","29.6"
"2019-06-25 11:20:00","43641.4722222222","32.6","30.7"
"2019-06-25 11:40:00","43641.4861111111","32.0","30.5"
"2019-06-25 12:00:00","43641.5000000000","29.4","29.3"
"2019-06-25 12:20:00","43641.5138888889","29.4","28.9"
"2019-06-25 12:40:00","43641.5277777778","31.7","29.3"
"2019-06-25 13:00:00","43641.5416666667","31.3","29.0"
"2019-06-25 13:20:00","43641.5555555556","32.4","29.1"
"2019-06-25 13:40:00","43641.5694444444","30.3","28.7"
"2019-06-25 14:00:00","43641.5833333333","30.6","28.4"
"2019-06-25 14:20:00","43641.5972222222","31.3","28.2"
"2019-06-25 14:40:00","43641.6111111111","29.7","28.1"
"2019-06-25 15:00:00","43641.6250000000","30.4","28.0"
"2019-06-25 15:20:00","43641.6388888889","30.7","28.0"
"2019-06-25 15:40:00","43641.6527777778","32.3","28.2"
"2019-06-25 16:00:00","43641.6666666667","31.2","28.2"
"2019-06-25 16:20:00","43641.6805555556","31.8","28.1"
"2019-06-25 16:40:00","43641.6944444444","31.1","28.0"
"2019-06-25 17:00:00","43641.7083333333","31.0","27.9"
"2019-06-25 17:20:00","43641.7222222222","30.7","27.8"
"2019-06-25 17:40:00","43641.7361111111","29.3","27.7"
"2019-06-25 18:00:00","43641.7500000000","28.5","27.5"
"2019-06-25 18:20:00","43641.7638888889","28.8","27.3"
"2019-06-25 18:40:00","43641.7777777778","26.6","26.9"
"2019-06-25 19:00:00","43641.7916666667","24.7","26.5"
"2019-06-25 19:20:00","43641.8055555556","23.8","26.1"
"2019-06-25 19:40:00","43641.8194444444","23.3","25.7"
"2019-06-25 20:00:00","43641.8333333333","23.0","25.4"
"2019-06-25 20:20:00","43641.8472222222","22.9","25.2"
"2019-06-25 20:40:00","43641.8611111111","22.8","25.0"
"2019-06-25 21:00:00","43641.8750000000","22.5","24.8"
"2019-06-25 21:20:00","43641.8888888889","22.1","24.6"
"2019-06-25 21:40:00","43641.9027777778","21.8","24.4"
"2019-06-25 22:00:00","43641.9166666667","21.6","24.2"
"2019-06-25 22:20:00","43641.9305555556","21.5","24.0"
"2019-06-25 22:40:00","43641.9444444444","21.7","23.9"
"2019-06-25 23:00:00","43641.9583333333","22.0","23.9"
"2019-06-25 23:20:00","43641.9722222222","21.8","23.8"
"2019-06-25 23:40:00","43641.9861111111","21.5","23.7"
"2019-06-26 00:00:00","43642.0000000000","21.6","23.7"
"2019-06-26 00:20:00","43642.0138888889","21.1","23.6"
"2019-06-26 00:40:00","43642.0277777778","21.0","23.4"
"2019-06-26 01:00:00","43642.0416666667","20.9","23.3"
"2019-06-26 01:20:00","43642.0555555556","20.7","23.2"
"2019-06-26 01:40:00","43642.0694444444","20.5","23.1"
"2019-06-26 02:00:00","43642.0833333333","20.5","23.0"
"2019-06-26 02:20:00","43642.0972222222","20.3","22.9"
"2019-06-26 02:40:00","43642.1111111111","20.1","22.8"
"2019-06-26 03:00:00","43642.1250000000","20.2","22.8"
"2019-06-26 03:20:00","43642.1388888889","20.1","22.7"
"2019-06-26 03:40:00","43642.1527777778","20.0","22.6"
"2019-06-26 04:00:00","43642.1666666667","19.7","22.5"
"2019-06-26 04:20:00","43642.1805555556","19.6","22.4"
"2019-06-26 04:40:00","43642.1944444444","19.6","22.3"
"2019-06-26 05:00:00","43642.2083333333","19.8","22.3"
"2019-06-26 05:20:00","43642.2222222222","20.5","22.3"
"2019-06-26 05:40:00","43642.2361111111","23.1","22.6"
"2019-06-26 06:00:00","43642.2500000000","23.5","22.8"
"2019-06-26 06:20:00","43642.2638888889","23.0","22.9"
"2019-06-26 06:40:00","43642.2777777778","24.5","23.1"
"2019-06-26 07:00:00","43642.2916666667","24.8","23.3"
"2019-06-26 07:20:00","43642.3055555556","25.6","23.6"
"2019-06-26 07:40:00","43642.3194444444","27.4","24.0"
"2019-06-26 08:00:00","43642.3333333333","29.3","24.4"
"2019-06-26 08:20:00","43642.3472222222","25.6","24.5"
"2019-06-26 08:40:00","43642.3611111111","29.3","24.9"
"2019-06-26 09:00:00","43642.3750000000","27.9","25.6"
"2019-06-26 09:20:00","43642.3888888889","30.7","26.4"
"2019-06-26 09:40:00","43642.4027777778","33.5","25.8"
"2019-06-26 10:00:00","43642.4166666667","32.5","26.7"
"2019-06-26 10:20:00","43642.4305555556","32.1","26.3"
"2019-06-26 10:40:00","43642.4444444444","35.3","26.9"
"2019-06-26 11:00:00","43642.4583333333","34.8","27.5"
"2019-06-26 11:20:00","43642.4722222222","35.1","28.3"
"2019-06-26 11:40:00","43642.4861111111","34.8","28.7"
"2019-06-26 12:00:00","43642.5000000000","34.5","28.6"
"2019-06-26 12:20:00","43642.5138888889","31.5","28.4"
"2019-06-26 12:40:00","43642.5277777778","30.2","28.1"
"2019-06-26 13:00:00","43642.5416666667","29.8","27.8"
"2019-06-26 13:20:00","43642.5555555556","30.7","27.7"
"2019-06-26 13:40:00","43642.5694444444","31.6","27.6"
"2019-06-26 14:00:00","43642.5833333333","30.6","27.5"
"2019-06-26 14:20:00","43642.5972222222","27.7","27.4"
"2019-06-26 14:40:00","43642.6111111111","27.8","27.2"
"2019-06-26 15:00:00","43642.6250000000","29.2","27.0"
"2019-06-26 15:20:00","43642.6388888889","29.0","27.1"
"2019-06-26 15:40:00","43642.6527777778","27.4","27.0"
"2019-06-26 16:00:00","43642.6666666667","28.9","26.9"
"2019-06-26 16:20:00","43642.6805555556","29.0","26.8"
"2019-06-26 16:40:00","43642.6944444444","28.3","26.8"
"2019-06-26 17:00:00","43642.7083333333","27.9","26.8"
"2019-06-26 17:20:00","43642.7222222222","27.1","26.7"
"2019-06-26 17:40:00","43642.7361111111","26.7","26.6"
"2019-06-26 18:00:00","43642.7500000000","26.3","26.4"
"2019-06-26 18:20:00","43642.7638888889","26.0","26.3"
"2019-06-26 18:40:00","43642.7777777778","25.5","26.1"
"2019-06-26 19:00:00","43642.7916666667","25.1","25.9"
"2019-06-26 19:20:00","43642.8055555556","24.8","25.8"
"2019-06-26 19:40:00","43642.8194444444","24.6","25.6"
"2019-06-26 20:00:00","43642.8333333333","24.5","25.5"
"2019-06-26 20:20:00","43642.8472222222","24.5","25.4"
"2019-06-26 20:40:00","43642.8611111111","24.5","25.3"
"2019-06-26 21:00:00","43642.8750000000","24.4","25.3"
"2019-06-26 21:20:00","43642.8888888889","24.4","25.2"
"2019-06-26 21:40:00","43642.9027777778","24.2","25.1"
"2019-06-26 22:00:00","43642.9166666667","23.8","25.1"
"2019-06-26 22:20:00","43642.9305555556","23.2","25.0"
"2019-06-26 22:40:00","43642.9444444444","23.0","24.9"
"2019-06-26 23:00:00","43642.9583333333","23.2","24.8"
"2019-06-26 23:20:00","43642.9722222222","23.4","24.7"
"2019-06-26 23:40:00","43642.9861111111","23.4","24.6"
"2019-06-27 00:00:00","43643.0000000000","23.4","24.6"
"2019-06-27 00:20:00","43643.0138888889","23.4","24.5"
"2019-06-27 00:40:00","43643.0277777778","23.3","24.5"
"2019-06-27 01:00:00","43643.0416666667","23.3","24.5"
"2019-06-27 01:20:00","43643.0555555556","23.5","24.5"
"2019-06-27 01:40:00","43643.0694444444","23.5","24.4"
"2019-06-27 02:00:00","43643.0833333333","23.5","24.4"
"2019-06-27 02:20:00","43643.0972222222","23.5","24.4"
"2019-06-27 02:40:00","43643.1111111111","23.5","24.4"
"2019-06-27 03:00:00","43643.1250000000","22.9","24.4"
"2019-06-27 03:20:00","43643.1388888889","22.3","24.3"
"2019-06-27 03:40:00","43643.1527777778","22.1","24.2"
"2019-06-27 04:00:00","43643.1666666667","22.0","24.1"
"2019-06-27 04:20:00","43643.1805555556","22.1","24.0"
"2019-06-27 04:40:00","43643.1944444444","22.1","24.0"
"2019-06-27 05:00:00","43643.2083333333","22.2","23.9"
"2019-06-27 05:20:00","43643.2222222222","22.5","23.8"
"2019-06-27 05:40:00","43643.2361111111","22.7","23.8"
"2019-06-27 06:00:00","43643.2500000000","23.2","23.8"
"2019-06-27 06:20:00","43643.2638888889","23.3","23.9"
"2019-06-27 06:40:00","43643.2777777778","25.1","23.9"
"2019-06-27 07:00:00","43643.2916666667","26.7","24.1"
"2019-06-27 07:20:00","43643.3055555556","26.2","24.2"
"2019-06-27 07:40:00","43643.3194444444","25.3","24.3"
"2019-06-27 08:00:00","43643.3333333333","25.4","24.4"
"2019-06-27 08:20:00","43643.3472222222","25.6","24.4"
"2019-06-27 08:40:00","43643.3611111111","26.1","24.5"
"2019-06-27 09:00:00","43643.3750000000","27.2","24.6"
"2019-06-27 09:20:00","43643.3888888889","27.0","24.7"
"2019-06-27 09:40:00","43643.4027777778","26.8","24.8"
"2019-06-27 10:00:00","43643.4166666667","27.1","24.9"
"2019-06-27 10:20:00","43643.4305555556","28.0","25.0"
"2019-06-27 10:40:00","43643.4444444444","28.2","25.1"
"2019-06-27 11:00:00","43643.4583333333","27.4","25.3"
"2019-06-27 11:20:00","43643.4722222222","26.9","25.3"
"2019-06-27 11:40:00","43643.4861111111","26.3","25.4"
"2019-06-27 12:00:00","43643.5000000000","26.8","25.4"
"2019-06-27 12:20:00","43643.5138888889","26.4","25.4"
"2019-06-27 12:40:00","43643.5277777778","26.8","25.4"
"2019-06-27 13:00:00","43643.5416666667","28.0","25.5"
"2019-06-27 13:20:00","43643.5555555556","26.9","25.6"
"2019-06-27 13:40:00","43643.5694444444","26.0","25.6"
"2019-06-27 14:00:00","43643.5833333333","26.1","25.6"
"2019-06-27 14:20:00","43643.5972222222","25.4","25.6"
"2019-06-27 14:40:00","43643.6111111111","25.5","25.5"
"2019-06-27 15:00:00","43643.6250000000","25.7","25.5"
"2019-06-27 15:20:00","43643.6388888889","25.8","25.5"
"2019-06-27 15:40:00","43643.6527777778","25.4","25.5"
"2019-06-27 16:00:00","43643.6666666667","25.4","25.5"
"2019-06-27 16:20:00","43643.6805555556","25.2","25.4"
"2019-06-27 16:40:00","43643.6944444444","25.2","25.4"
"2019-06-27 17:00:00","43643.7083333333","25.1","25.4"
"2019-06-27 17:20:00","43643.7222222222","24.9","25.4"
"2019-06-27 17:40:00","43643.7361111111","24.9","25.3"
"2019-06-27 18:00:00","43643.7500000000","24.8","25.3"
"2019-06-27 18:20:00","43643.7638888889","24.7","25.2"
"2019-06-27 18:40:00","43643.7777777778","24.6","25.2"
"2019-06-27 19:00:00","43643.7916666667","24.6","25.1"
"2019-06-27 19:20:00","43643.8055555556","24.6","25.1"
"2019-06-27 19:40:00","43643.8194444444","24.5","25.1"
"2019-06-27 20:00:00","43643.8333333333","24.5","25.1"
"2019-06-27 20:20:00","43643.8472222222","24.5","25.0"
"2019-06-27 20:40:00","43643.8611111111","24.6","25.0"
"2019-06-27 21:00:00","43643.8750000000","24.6","25.0"
"2019-06-27 21:20:00","43643.8888888889","24.6","25.0"
"2019-06-27 21:40:00","43643.9027777778","24.7","25.0"
"2019-06-27 22:00:00","43643.9166666667","24.7","24.9"
"2019-06-27 22:20:00","43643.9305555556","24.7","24.9"
"2019-06-27 22:40:00","43643.9444444444","24.6","24.9"
"2019-06-27 23:00:00","43643.9583333333","24.6","24.9"
"2019-06-27 23:20:00","43643.9722222222","24.6","24.9"
"2019-06-27 23:40:00","43643.9861111111","24.5","24.9"
"2019-06-28 00:00:00","43644.0000000000","24.4","24.8"
"2019-06-28 00:20:00","43644.0138888889","24.3","24.8"
"2019-06-28 00:40:00","43644.0277777778","24.1","24.8"
"2019-06-28 01:00:00","43644.0416666667","24.0","24.8"
"2019-06-28 01:20:00","43644.0555555556","23.9","24.8"
"2019-06-28 01:40:00","43644.0694444444","23.7","24.7"
"2019-06-28 02:00:00","43644.0833333333","23.4","24.6"
"2019-06-28 02:20:00","43644.0972222222","23.4","24.6"
"2019-06-28 02:40:00","43644.1111111111","23.3","24.5"
"2019-06-28 03:00:00","43644.1250000000","23.1","24.5"
"2019-06-28 03:20:00","43644.1388888889","23.2","24.4"
"2019-06-28 03:40:00","43644.1527777778","23.1","24.3"
"2019-06-28 04:00:00","43644.1666666667","23.1","24.3"
"2019-06-28 04:20:00","43644.1805555556","22.8","24.3"
"2019-06-28 04:40:00","43644.1944444444","22.7","24.2"
"2019-06-28 05:00:00","43644.2083333333","22.8","24.2"
"2019-06-28 05:20:00","43644.2222222222","23.7","24.2"
"2019-06-28 05:40:00","43644.2361111111","24.0","24.1"
"2019-06-28 06:00:00","43644.2500000000","24.4","24.2"
"2019-06-28 06:20:00","43644.2638888889","24.9","24.3"
"2019-06-28 06:40:00","43644.2777777778","25.2","24.3"
"2019-06-28 07:00:00","43644.2916666667","25.5","24.4"
"2019-06-28 07:20:00","43644.3055555556","26.5","24.5"
"2019-06-28 07:40:00","43644.3194444444","26.9","24.7"
"2019-06-28 08:00:00","43644.3333333333","28.6","25.0"
"2019-06-28 08:20:00","43644.3472222222","29.7","25.2"
"2019-06-28 08:40:00","43644.3611111111","29.8","25.5"
"2019-06-28 09:00:00","43644.3750000000","28.5","25.2"
"2019-06-28 09:20:00","43644.3888888889","29.4","25.6"
"2019-06-28 09:40:00","43644.4027777778","28.8","25.9"
"2019-06-28 10:00:00","43644.4166666667","31.6","26.1"
"2019-06-28 10:20:00","43644.4305555556","30.3","26.5"
"2019-06-28 10:40:00","43644.4444444444","28.0","26.5"
"2019-06-28 11:00:00","43644.4583333333","27.7","26.4"
"2019-06-28 11:20:00","43644.4722222222","27.2","26.2"
"2019-06-28 11:40:00","43644.4861111111","27.7","26.0"
"2019-06-28 12:00:00","43644.5000000000","29.4","26.2"
"2019-06-28 12:20:00","43644.5138888889","30.1","26.2"
"2019-06-28 12:40:00","43644.5277777778","30.4","26.4"
"2019-06-28 13:00:00","43644.5416666667","30.4","26.4"
"2019-06-28 13:20:00","43644.5555555556","32.4","26.7"
"2019-06-28 13:40:00","43644.5694444444","30.9","27.2"
"2019-06-28 14:00:00","43644.5833333333","31.2","27.3"
"2019-06-28 14:20:00","43644.5972222222","33.2","27.7"
"2019-06-28 14:40:00","43644.6111111111","31.7","27.8"
"2019-06-28 15:00:00","43644.6250000000","31.5","27.7"
"2019-06-28 15:20:00","43644.6388888889","30.6","27.6"
"2019-06-28 15:40:00","43644.6527777778","31.4","27.5"
"2019-06-28 16:00:00","43644.6666666667","31.9","27.6"
"2019-06-28 16:20:00","43644.6805555556","31.1","27.6"
"2019-06-28 16:40:00","43644.6944444444","30.6","27.6"
"2019-06-28 17:00:00","43644.7083333333","31.3","27.5"
"2019-06-28 17:20:00","43644.7222222222","30.6","27.6"
"2019-06-28 17:40:00","43644.7361111111","31.5","27.6"
"2019-06-28 18:00:00","43644.7500000000","30.6","27.5"
"2019-06-28 18:20:00","43644.7638888889","30.6","27.4"
"2019-06-28 18:40:00","43644.7777777778","29.3","27.3"
"2019-06-28 19:00:00","43644.7916666667","28.2","27.2"
"2019-06-28 19:20:00","43644.8055555556","27.2","27.1"
"2019-06-28 19:40:00","43644.8194444444","26.5","26.9"
"2019-06-28 20:00:00","43644.8333333333","26.2","26.8"
"2019-06-28 20:20:00","43644.8472222222","25.3","26.6"
"2019-06-28 20:40:00","43644.8611111111","25.1","26.5"
"2019-06-28 21:00:00","43644.8750000000","25.1","26.3"
"2019-06-28 21:20:00","43644.8888888889","25.1","26.2"
"2019-06-28 21:40:00","43644.9027777778","25.2","26.1"
"2019-06-28 22:00:00","43644.9166666667","25.3","26.0"
"2019-06-28 22:20:00","43644.9305555556","25.3","26.0"
"2019-06-28 22:40:00","43644.9444444444","25.3","25.9"
"2019-06-28 23:00:00","43644.9583333333","25.2","25.9"
"2019-06-28 23:20:00","43644.9722222222","25.1","25.8"
"2019-06-28 23:40:00","43644.9861111111","25.1","25.7"
"2019-06-29 00:00:00","43645.0000000000","25.0","25.7"
"2019-06-29 00:20:00","43645.0138888889","24.8","25.6"
"2019-06-29 00:40:00","43645.0277777778","24.7","25.5"
"2019-06-29 01:00:00","43645.0416666667","24.5","25.5"
"2019-06-29 01:20:00","43645.0555555556","24.3","25.4"
"2019-06-29 01:40:00","43645.0694444444","24.5","25.4"
"2019-06-29 02:00:00","43645.0833333333","24.7","25.3"
"2019-06-29 02:20:00","43645.0972222222","24.8","25.3"
"2019-06-29 02:40:00","43645.1111111111","24.9","25.3"
"2019-06-29 03:00:00","43645.1250000000","24.6","25.3"
"2019-06-29 03:20:00","43645.1388888889","24.4","25.2"
"2019-06-29 03:40:00","43645.1527777778","24.5","25.2"
"2019-06-29 04:00:00","43645.1666666667","24.6","25.2"
"2019-06-29 04:20:00","43645.1805555556","24.7","25.2"
"2019-06-29 04:40:00","43645.1944444444","24.7","25.2"
"2019-06-29 05:00:00","43645.2083333333","24.6","25.2"
"2019-06-29 05:20:00","43645.2222222222","24.6","25.1"
"2019-06-29 05:40:00","43645.2361111111","24.7","25.1"
"2019-06-29 06:00:00","43645.2500000000","24.7","25.1"
"2019-06-29 06:20:00","43645.2638888889","24.8","25.1"
"2019-06-29 06:40:00","43645.2777777778","25.2","25.1"
"2019-06-29 07:00:00","43645.2916666667","25.7","25.1"
"2019-06-29 07:20:00","43645.3055555556","26.1","25.2"
"2019-06-29 07:40:00","43645.3194444444","27.4","25.3"
"2019-06-29 08:00:00","43645.3333333333","27.7","25.5"
"2019-06-29 08:20:00","43645.3472222222","28.0","25.7"
"2019-06-29 08:40:00","43645.3611111111","29.7","25.9"
"2019-06-29 09:00:00","43645.3750000000","29.9","25.0"
"2019-06-29 09:20:00","43645.3888888889","30.3","24.9"
"2019-06-29 09:40:00","43645.4027777778","32.9","25.5"
"2019-06-29 10:00:00","43645.4166666667","31.3","26.1"
"2019-06-29 10:20:00","43645.4305555556","29.8","26.3"
"2019-06-29 10:40:00","43645.4444444444","29.8","26.5"
"2019-06-29 11:00:00","43645.4583333333","28.6","26.7"
"2019-06-29 11:20:00","43645.4722222222","32.2","27.0"
"2019-06-29 11:40:00","43645.4861111111","29.9","27.2"
"2019-06-29 12:00:00","43645.5000000000","32.0","27.3"
"2019-06-29 12:20:00","43645.5138888889","34.9","27.7"
"2019-06-29 12:40:00","43645.5277777778","30.8","27.8"
"2019-06-29 13:00:00","43645.5416666667","31.0","27.9"
"2019-06-29 13:20:00","43645.5555555556","31.9","28.2"
"2019-06-29 13:40:00","43645.5694444444","32.3","28.4"
"2019-06-29 14:00:00","43645.5833333333","32.1","28.5"
"2019-06-29 14:20:00","43645.5972222222","30.5","28.6"
"2019-06-29 14:40:00","43645.6111111111","29.4","28.5"
"2019-06-29 15:00:00","43645.6250000000","29.2","28.3"
"2019-06-29 15:20:00","43645.6388888889","29.2","28.2"
"2019-06-29 15:40:00","43645.6527777778","29.1","28.0"
"2019-06-29 16:00:00","43645.6666666667","29.4","28.0"
"2019-06-29 16:20:00","43645.6805555556","28.3","26.9"
"2019-06-29 16:40:00","43645.6944444444","27.9","27.0"
"2019-06-29 17:00:00","43645.7083333333","28.7","27.2"
"2019-06-29 17:20:00","43645.7222222222","28.2","27.2"
"2019-06-29 17:40:00","43645.7361111111","27.7","27.2"
"2019-06-29 18:00:00","43645.7500000000","27.4","27.2"
"2019-06-29 18:20:00","43645.7638888889","27.3","27.2"
"2019-06-29 18:40:00","43645.7777777778","27.2","27.1"
"2019-06-29 19:00:00","43645.7916666667","26.6","27.0"
"2019-06-29 19:20:00","43645.8055555556","26.0","26.9"
"2019-06-29 19:40:00","43645.8194444444","25.8","26.8"
"2019-06-29 20:00:00","43645.8333333333","25.6","26.7"
"2019-06-29 20:20:00","43645.8472222222","25.5","26.6"
"2019-06-29 20:40:00","43645.8611111111","25.4","26.6"
"2019-06-29 21:00:00","43645.8750000000","25.4","26.5"
"2019-06-29 21:20:00","43645.8888888889","25.3","26.4"
"2019-06-29 21:40:00","43645.9027777778","25.3","26.4"
"2019-06-29 22:00:00","43645.9166666667","25.3","26.3"
"2019-06-29 22:20:00","43645.9305555556","25.4","26.3"
"2019-06-29 22:40:00","43645.9444444444","25.2","26.2"
"2019-06-29 23:00:00","43645.9583333333","25.2","26.2"
"2019-06-29 23:20:00","43645.9722222222","25.3","26.2"
"2019-06-29 23:40:00","43645.9861111111","25.2","26.1"
"2019-06-30 00:00:00","43646.0000000000","25.1","26.1"
"2019-06-30 00:20:00","43646.0138888889","25.2","26.0"
"2019-06-30 00:40:00","43646.0277777778","25.2","26.0"
"2019-06-30 01:00:00","43646.0416666667","25.2","26.0"
"2019-06-30 01:20:00","43646.0555555556","25.2","26.0"
"2019-06-30 01:40:00","43646.0694444444","25.3","25.9"
"2019-06-30 02:00:00","43646.0833333333","25.3","25.9"
"2019-06-30 02:20:00","43646.0972222222","25.2","25.9"
"2019-06-30 02:40:00","43646.1111111111","25.3","25.9"
"2019-06-30 03:00:00","43646.1250000000","25.3","25.9"
"2019-06-30 03:20:00","43646.1388888889","25.3","25.9"
"2019-06-30 03:40:00","43646.1527777778","25.3","25.9"
"2019-06-30 04:00:00","43646.1666666667","25.2","25.8"
"2019-06-30 04:20:00","43646.1805555556","25.2","25.8"
"2019-06-30 04:40:00","43646.1944444444","25.2","25.8"
"2019-06-30 05:00:00","43646.2083333333","25.1","25.8"
"2019-06-30 05:20:00","43646.2222222222","25.1","25.7"
"2019-06-30 05:40:00","43646.2361111111","25.2","25.7"
"2019-06-30 06:00:00","43646.2500000000","25.3","25.7"
"2019-06-30 06:20:00","43646.2638888889","25.4","25.7"
"2019-06-30 06:40:00","43646.2777777778","25.4","25.7"
"2019-06-30 07:00:00","43646.2916666667","25.5","25.7"
"2019-06-30 07:20:00","43646.3055555556","25.4","25.7"
"2019-06-30 07:40:00","43646.3194444444","25.6","25.7"
"2019-06-30 08:00:00","43646.3333333333","25.7","25.6"
"2019-06-30 08:20:00","43646.3472222222","26.0","25.6"
"2019-06-30 08:40:00","43646.3611111111","26.3","25.7"
"2019-06-30 09:00:00","43646.3750000000","26.2","25.7"
"2019-06-30 09:20:00","43646.3888888889","26.8","25.8"
"2019-06-30 09:40:00","43646.4027777778","26.6","25.8"
"2019-06-30 10:00:00","43646.4166666667","26.5","25.9"
"2019-06-30 10:20:00","43646.4305555556","27.0","25.9"
"2019-06-30 10:40:00","43646.4444444444","28.1","25.9"
"2019-06-30 11:00:00","43646.4583333333","28.5","26.1"
"2019-06-30 11:20:00","43646.4722222222","28.8","26.2"
"2019-06-30 11:40:00","43646.4861111111","29.1","26.4"
"2019-06-30 12:00:00","43646.5000000000","27.9","26.5"
"2019-06-30 12:20:00","43646.5138888889","27.2","26.4"
"2019-06-30 12:40:00","43646.5277777778","26.7","26.4"
"2019-06-30 13:00:00","43646.5416666667","26.1","26.4"
"2019-06-30 13:20:00","43646.5555555556","27.8","26.4"
"2019-06-30 13:40:00","43646.5694444444","27.9","26.5"
"2019-06-30 14:00:00","43646.5833333333","27.8","26.6"
"2019-06-30 14:20:00","43646.5972222222","28.2","26.7"
"2019-06-30 14:40:00","43646.6111111111","28.0","26.7"
"2019-06-30 15:00:00","43646.6250000000","27.7","26.7"
"2019-06-30 15:20:00","43646.6388888889","27.2","26.7"
"2019-06-30 15:40:00","43646.6527777778","27.0","26.7"
"2019-06-30 16:00:00","43646.6666666667","26.2","26.6"
"2019-06-30 16:20:00","43646.6805555556","26.2","26.5"
"2019-06-30 16:40:00","43646.6944444444","25.8","26.5"
"2019-06-30 17:00:00","43646.7083333333","26.0","26.4"
"2019-06-30 17:20:00","43646.7222222222","26.1","26.3"
"2019-06-30 17:40:00","43646.7361111111","25.9","26.3"
"2019-06-30 18:00:00","43646.7500000000","25.7","26.2"
"2019-06-30 18:20:00","43646.7638888889","25.9","26.2"
"2019-06-30 18:40:00","43646.7777777778","26.2","26.2"
"2019-06-30 19:00:00","43646.7916666667","25.5","26.1"
"2019-06-30 19:20:00","43646.8055555556","25.3","26.1"
"2019-06-30 19:40:00","43646.8194444444","25.3","26.0"
"2019-06-30 20:00:00","43646.8333333333","25.1","25.9"
"2019-06-30 20:20:00","43646.8472222222","25.1","25.9"
"2019-06-30 20:40:00","43646.8611111111","25.2","25.9"
"2019-06-30 21:00:00","43646.8750000000","25.2","25.8"
"2019-06-30 21:20:00","43646.8888888889","25.4","25.7"
