date,disease,T20_mean_x,ST_mean_x,T60_mean_x,T20_min_x,ST_min_x,T60_min_x,ST_max_x,T20_mean_y,ST_mean_y,T60_mean_y,ST_min_y,T60_min_y,ST_max_y,T20_mean_z,ST_mean_z,T60_mean_z,T60_min_z,ST_max_z,T20_mean_a,ST_mean_a,T60_mean_a,ST_max_a,T20_mean_b,T60_mean_b,ST_max_b,housa_x,housa_y,housa_z,housa_a,housa_b
2017-11-05,1,18.496330275229358,18.31743119266055,18.445871559633023,13.3,17.4,13.9,19.7,17.219444444444438,16.79861111111111,17.150000000000002,13.3,9.5,19.3,15.722916666666661,16.208333333333332,15.576388888888893,8.0,20.8,16.3048611111111,16.812499999999993,16.29513888888889,21.9,15.222916666666665,15.32916666666666,20.5,6.3422152567770995,5.207117398757874,4.783892455691527,4.771185995885697,4.995288902525663
2017-11-06,1,15.952293577981653,16.295412844036697,15.246788990825687,7.9,14.9,8.8,18.3,16.745833333333334,18.138194444444444,16.861111111111107,16.6,10.2,19.7,17.219444444444438,16.79861111111111,17.150000000000002,9.5,19.3,15.722916666666661,16.208333333333332,15.576388888888893,20.8,16.3048611111111,16.29513888888889,21.9,6.306847707254435,5.965828405659968,5.207117398757874,4.783892455691527,4.771185995885697
2017-11-07,1,17.922018348623855,16.844954128440367,17.074311926605507,9.5,15.3,10.3,19.3,14.895833333333336,16.445138888888895,14.474305555555565,14.9,8.8,18.3,16.745833333333334,18.138194444444444,16.861111111111107,10.2,19.7,17.219444444444438,16.79861111111111,17.150000000000002,19.3,15.722916666666661,15.576388888888893,20.8,5.310059119374488,5.465165556423797,5.965828405659968,5.207117398757874,4.783892455691527
2017-11-08,1,19.119266055045863,17.522935779816507,18.43211009174311,11.9,16.2,12.0,19.7,16.805555555555557,17.069444444444443,16.22708333333334,15.3,10.3,19.3,14.895833333333336,16.445138888888895,14.474305555555565,8.8,18.3,16.745833333333334,18.138194444444444,16.861111111111107,19.7,17.219444444444438,17.150000000000002,19.3,6.0769177079757135,4.749874479767566,5.465165556423797,5.965828405659968,5.207117398757874
2017-11-09,1,18.04403669724771,18.488073394495434,17.81009174311927,15.9,18.1,16.1,19.0,18.594444444444434,17.853472222222212,18.12291666666666,16.2,12.0,19.7,16.805555555555557,17.069444444444443,16.22708333333334,10.3,19.3,14.895833333333336,16.445138888888895,14.474305555555565,18.3,16.745833333333334,16.861111111111107,19.7,3.603841128007231,5.455919848487054,4.749874479767566,5.465165556423797,5.965828405659968
2017-11-10,1,17.176146788990824,17.879816513761472,17.39908256880734,11.6,16.9,12.4,18.9,17.530555555555555,18.509722222222237,17.406250000000007,18.1,14.7,19.0,18.594444444444434,17.853472222222212,18.12291666666666,12.0,19.7,16.805555555555557,17.069444444444443,16.22708333333334,19.3,14.895833333333336,14.474305555555565,18.3,7.006069750537024,3.4129661592358564,5.455919848487054,4.749874479767566,5.465165556423797
2017-11-11,1,15.624770642201836,16.49816513761467,15.201834862385313,8.1,15.4,8.7,18.2,15.726388888888884,17.715972222222227,16.04166666666667,16.4,9.9,18.9,17.530555555555555,18.509722222222237,17.406250000000007,14.7,19.0,18.594444444444434,17.853472222222212,18.12291666666666,19.7,16.805555555555557,16.22708333333334,19.3,4.814684621450769,6.4189512720927215,3.4129661592358564,5.455919848487054,4.749874479767566
2017-11-12,1,17.033027522935775,16.88440366972476,16.432110091743116,11.3,16.2,12.2,18.2,14.616666666666667,16.56458333333334,14.42291666666666,15.4,8.7,18.2,15.726388888888884,17.715972222222227,16.04166666666667,9.9,18.9,17.530555555555555,18.509722222222237,17.406250000000007,19.0,18.594444444444434,18.12291666666666,19.7,4.557658553635108,4.237656219400976,6.4189512720927215,3.4129661592358564,5.455919848487054
2017-11-13,1,13.472477064220186,15.068807339449531,13.020183486238532,6.3,13.9,7.0,16.3,15.321527777777774,16.748611111111103,15.025000000000004,15.5,9.7,18.2,14.616666666666667,16.56458333333334,14.42291666666666,8.7,18.2,15.726388888888884,17.715972222222227,16.04166666666667,18.9,17.530555555555555,17.406250000000007,19.0,4.758072219754267,4.4044460926089695,4.237656219400976,6.4189512720927215,3.4129661592358564
2017-11-14,1,14.133944954128443,14.871559633027525,13.833944954128434,5.2,13.2,5.6,17.4,12.570138888888884,15.16458333333333,12.306944444444444,13.9,7.0,16.3,15.321527777777774,16.748611111111103,15.025000000000004,9.7,18.2,14.616666666666667,16.56458333333334,14.42291666666666,18.2,15.726388888888884,16.04166666666667,18.9,3.6044786306512258,4.138162728300209,4.4044460926089695,4.237656219400976,6.4189512720927215
2017-11-15,1,14.376146788990825,15.926605504587164,14.169724770642205,10.3,15.1,10.6,16.5,14.056250000000007,15.282638888888895,13.876388888888883,13.2,5.6,17.4,12.570138888888884,15.16458333333333,12.306944444444444,7.0,16.3,15.321527777777774,16.748611111111103,15.025000000000004,18.2,14.616666666666667,14.42291666666666,18.2,2.700496561771505,3.356597124514494,4.138162728300209,4.4044460926089695,4.237656219400976
2017-11-16,1,15.948623853211005,15.947706422018348,15.573394495412845,9.1,14.7,9.5,17.7,13.827083333333327,15.931250000000002,13.72013888888889,15.1,10.6,16.5,14.056250000000007,15.282638888888895,13.876388888888883,5.6,17.4,12.570138888888884,15.16458333333333,12.306944444444444,16.3,15.321527777777774,15.025000000000004,18.2,4.136092150045723,2.5703669694551303,3.356597124514494,4.138162728300209,4.4044460926089695
2017-11-17,1,12.205504587155962,14.99082568807339,12.39816513761468,7.2,14.1,7.7,15.8,14.840277777777775,16.05277777777778,14.634027777777774,14.7,9.5,17.7,13.827083333333327,15.931250000000002,13.72013888888889,10.6,16.5,14.056250000000007,15.282638888888895,13.876388888888883,17.4,12.570138888888884,12.306944444444444,16.3,4.3264433748391635,3.8088167633583554,2.5703669694551303,3.356597124514494,4.138162728300209
2017-11-18,1,12.860550458715592,14.132110091743117,12.885321100917427,5.8,12.7,6.2,16.2,11.07916666666667,14.835416666666665,11.311111111111117,13.7,6.9,15.8,14.840277777777775,16.05277777777778,14.634027777777774,9.5,17.7,13.827083333333327,15.931250000000002,13.72013888888889,16.5,14.056250000000007,13.876388888888883,17.4,4.165654933723739,3.8004459894059863,3.8088167633583554,2.5703669694551303,3.356597124514494
2017-11-19,1,11.541284403669724,14.098165137614677,11.51376146788991,10.1,13.8,10.4,14.4,12.242361111111116,14.305555555555555,12.312499999999993,12.7,6.2,16.2,11.07916666666667,14.835416666666665,11.311111111111117,6.9,15.8,14.840277777777775,16.05277777777778,14.634027777777774,17.7,13.827083333333327,13.72013888888889,16.5,2.0674460792354155,3.698182937519955,3.8004459894059863,3.8088167633583554,2.5703669694551303
2017-11-20,1,12.94128440366972,13.418348623853214,11.877981651376151,6.8,12.0,7.2,15.4,11.248611111111105,13.986111111111107,11.239583333333336,13.2,9.4,14.4,12.242361111111116,14.305555555555555,12.312499999999993,6.2,16.2,11.07916666666667,14.835416666666665,11.311111111111117,15.8,14.840277777777775,14.634027777777774,17.7,3.8676128349706693,2.0422841120949777,3.698182937519955,3.8004459894059863,3.8088167633583554
2017-11-21,1,11.291743119266055,12.635779816513761,10.716513761467887,6.0,11.4,6.0,14.4,11.745833333333328,13.320833333333335,10.959027777777784,12.0,7.2,15.4,11.248611111111105,13.986111111111107,11.239583333333336,9.4,14.4,12.242361111111116,14.305555555555555,12.312499999999993,16.2,11.07916666666667,11.311111111111117,15.8,3.1320803766357197,3.4655324901739566,2.0422841120949777,3.698182937519955,3.8004459894059863
2017-11-22,1,12.954128440366981,12.855045871559634,11.549541284403675,5.9,11.2,6.1,15.2,10.734027777777776,12.710416666666667,10.31875,11.4,6.0,14.4,11.745833333333328,13.320833333333335,10.959027777777784,7.2,15.4,11.248611111111105,13.986111111111107,11.239583333333336,14.4,12.242361111111116,12.312499999999993,16.2,4.0466386578772715,2.9359771237089096,3.4655324901739566,2.0422841120949777,3.698182937519955
2017-11-23,1,12.777064220183485,13.270642201834864,12.35229357798166,7.6,12.0,7.8,14.9,11.811111111111117,12.840972222222225,10.77986111111111,11.2,6.1,15.2,10.734027777777776,12.710416666666667,10.31875,6.0,14.4,11.745833333333328,13.320833333333335,10.959027777777784,15.4,11.248611111111105,11.239583333333336,14.4,2.858842209774324,3.560194722464878,2.9359771237089096,3.4655324901739566,2.0422841120949777
2017-11-24,1,16.271559633027525,14.980733944954126,15.096330275229356,11.9,14.0,11.8,16.7,12.704166666666666,13.49861111111111,12.38750000000001,12.0,7.8,14.9,11.811111111111117,12.840972222222225,10.77986111111111,6.1,15.2,10.734027777777776,12.710416666666667,10.31875,14.4,11.745833333333328,10.959027777777784,15.4,3.8866267959158343,2.6806814294231183,3.560194722464878,2.9359771237089096,3.4655324901739566
2017-11-25,1,14.735779816513762,13.884403669724767,13.183486238532113,7.0,12.1,7.0,16.2,14.829166666666673,14.84444444444444,13.96736111111111,13.7,9.6,16.7,12.704166666666666,13.49861111111111,12.38750000000001,7.8,14.9,11.811111111111117,12.840972222222225,10.77986111111111,15.2,10.734027777777776,10.31875,14.4,4.27754545831154,3.642500932238067,2.6806814294231183,3.560194722464878,2.9359771237089096
2017-11-26,1,13.979816513761476,13.264220183486245,12.076146788990824,5.7,11.5,5.8,15.6,13.302083333333336,13.877083333333333,12.177777777777779,12.1,7.0,16.2,14.829166666666673,14.84444444444444,13.96736111111111,9.6,16.7,12.704166666666666,13.49861111111111,12.38750000000001,14.9,11.811111111111117,10.77986111111111,15.2,3.5891112029985783,3.824153885334524,3.642500932238067,2.6806814294231183,3.560194722464878
2017-11-27,1,13.110091743119268,13.188990825688071,12.34862385321101,6.2,11.4,6.3,15.4,12.773611111111116,13.379861111111117,11.366666666666667,11.5,5.8,15.6,13.302083333333336,13.877083333333333,12.177777777777779,7.0,16.2,14.829166666666673,14.84444444444444,13.96736111111111,16.7,12.704166666666666,12.38750000000001,14.9,3.0271986700097684,3.22277912639216,3.824153885334524,3.642500932238067,2.6806814294231183
2017-11-28,1,15.660550458715589,14.47339449541284,14.171559633027526,9.0,12.9,8.9,16.3,12.919444444444444,13.493750000000002,12.352777777777774,11.4,6.3,15.4,12.773611111111116,13.379861111111117,11.366666666666667,5.8,15.6,13.302083333333336,13.877083333333333,12.177777777777779,16.2,14.829166666666673,13.96736111111111,16.7,3.664470464459944,2.8062470512468827,3.22277912639216,3.824153885334524,3.642500932238067
2017-11-29,1,15.269724770642204,14.279816513761467,13.919266055045874,8.5,12.7,8.4,16.4,14.44513888888888,14.468749999999995,13.360416666666662,12.9,8.9,16.3,12.919444444444444,13.493750000000002,12.352777777777774,6.3,15.4,12.773611111111116,13.379861111111117,11.366666666666667,15.6,13.302083333333336,12.177777777777779,16.2,3.648433015871024,3.3055769567284514,2.8062470512468827,3.22277912639216,3.824153885334524
2017-11-30,1,14.37706422018349,14.132110091743117,13.70825688073395,8.4,12.7,8.5,16.1,14.072222222222226,14.35625,13.096527777777775,12.7,8.4,16.4,14.44513888888888,14.468749999999995,13.360416666666662,8.9,16.3,12.919444444444444,13.493750000000002,12.352777777777774,15.4,12.773611111111116,11.366666666666667,15.6,3.4573722207855577,3.3041395128202717,3.3055769567284514,2.8062470512468827,3.22277912639216
2017-12-01,1,16.21192660550459,15.397247706422027,15.585321100917433,12.3,14.5,12.4,16.7,14.137500000000005,14.39652777777777,13.628472222222232,12.7,8.5,16.1,14.072222222222226,14.35625,13.096527777777775,8.4,16.4,14.44513888888888,14.468749999999995,13.360416666666662,16.3,12.919444444444444,12.352777777777774,15.4,3.570988948463308,3.213728087665682,3.3041395128202717,3.3055769567284514,2.8062470512468827
2017-12-02,1,15.173394495412849,15.03394495412844,14.064220183486235,10.0,14.0,10.3,16.3,15.578472222222214,15.477083333333338,15.096527777777775,14.5,12.4,16.7,14.137500000000005,14.39652777777777,13.628472222222232,8.5,16.1,14.072222222222226,14.35625,13.096527777777775,16.4,14.44513888888888,13.360416666666662,16.3,4.0732257027943035,3.3244267587056906,3.213728087665682,3.3041395128202717,3.3055769567284514
2017-12-03,1,13.895412844036695,13.965137614678905,12.554128440366965,7.4,12.6,7.4,15.7,14.013194444444444,14.910416666666665,13.202777777777774,13.9,9.6,16.3,15.578472222222214,15.477083333333338,15.096527777777775,12.4,16.7,14.137500000000005,14.39652777777777,13.628472222222232,16.1,14.072222222222226,13.096527777777775,16.4,3.795339734185829,3.6722177256280353,3.3244267587056906,3.213728087665682,3.3041395128202717
2017-12-04,1,14.041284403669724,13.503669724770653,12.863302752293574,6.4,11.9,6.6,15.7,12.52777777777777,13.888888888888893,11.583333333333336,12.6,7.3,15.7,14.013194444444444,14.910416666666665,13.202777777777774,9.6,16.3,15.578472222222214,15.477083333333338,15.096527777777775,16.7,14.137500000000005,13.628472222222232,16.1,3.583203631961887,3.3264281212265274,3.6722177256280353,3.3244267587056906,3.213728087665682
2017-12-05,1,10.853211009174316,12.756880733944971,10.232110091743117,5.7,11.5,6.0,13.9,12.742361111111116,13.568750000000005,11.902083333333328,11.9,6.6,15.7,12.52777777777777,13.888888888888893,11.583333333333336,7.3,15.7,14.013194444444444,14.910416666666665,13.202777777777774,16.3,15.578472222222214,15.096527777777775,16.7,1.2699383194095009,3.2088932132322827,3.3264281212265274,3.6722177256280353,3.3244267587056906
2017-12-06,1,12.341284403669725,13.019266055045874,11.375229357798162,7.6,11.9,7.7,14.5,10.648611111111112,12.884722222222235,10.18888888888889,11.5,6.0,13.9,12.742361111111116,13.568750000000005,11.902083333333328,6.6,15.7,12.52777777777777,13.888888888888893,11.583333333333336,15.7,14.013194444444444,13.202777777777774,16.3,2.7403305519937096,1.036933812380751,3.2088932132322827,3.3264281212265274,3.6722177256280353
2017-12-07,1,12.463302752293576,12.550458715596333,11.426605504587155,5.3,10.9,5.3,15.0,11.371527777777775,12.96666666666667,10.665972222222221,11.9,7.3,14.5,10.648611111111112,12.884722222222235,10.18888888888889,6.0,13.9,12.742361111111116,13.568750000000005,11.902083333333328,15.7,12.52777777777777,11.583333333333336,15.7,3.969112825840293,2.7891834140576206,1.036933812380751,3.2088932132322827,3.3264281212265274
2017-12-24,1,16.9954128440367,16.127522935779826,16.125688073394493,10.9,14.5,11.1,19.1,16.07013888888889,16.31597222222222,15.422916666666666,14.5,11.0,19.3,16.700694444444455,16.497916666666676,16.08125,11.6,19.8,16.331944444444446,16.132638888888884,15.874305555555555,19.2,15.453472222222214,15.652777777777775,18.7,0.27615380597493866,0.2912499912145472,0.21518909234685132,0.20051743358318255,0.2509686673669034
2017-12-25,1,17.84036697247707,16.638532110091745,16.411009174311925,11.2,15.0,10.2,19.3,16.020138888888894,16.19722222222223,15.05347222222222,14.5,10.5,19.1,16.07013888888889,16.31597222222222,15.422916666666666,11.0,19.3,16.700694444444455,16.497916666666676,16.08125,19.8,16.331944444444446,15.874305555555555,19.2,0.12732944086210174,0.19746654210945194,0.2912499912145472,0.21518909234685132,0.20051743358318255
2017-12-26,1,17.6211009174312,17.344954128440367,17.05229357798165,12.9,16.1,12.8,19.2,17.243055555555568,16.831944444444435,16.16111111111112,15.0,10.2,19.3,16.020138888888894,16.19722222222223,15.05347222222222,10.5,19.1,16.07013888888889,16.31597222222222,15.422916666666666,19.3,16.700694444444455,16.08125,19.8,0.15711896715309862,0.09511733464321212,0.19746654210945194,0.2912499912145472,0.21518909234685132
2017-12-27,1,15.580733944954126,16.261467889908253,14.998165137614679,11.3,15.2,11.2,18.6,16.430555555555568,17.138888888888882,16.02569444444445,15.9,12.2,19.2,17.243055555555568,16.831944444444435,16.16111111111112,10.2,19.3,16.020138888888894,16.19722222222223,15.05347222222222,19.1,16.07013888888889,15.422916666666666,19.3,0.22072679688461103,0.11266336665158755,0.09511733464321212,0.19746654210945194,0.2912499912145472
2017-12-28,1,13.900917431192665,15.51192660550459,12.95779816513761,11.2,14.9,10.4,17.0,14.840277777777775,16.156944444444434,14.338888888888887,15.2,11.2,18.6,16.430555555555568,17.138888888888882,16.02569444444445,12.2,19.2,17.243055555555568,16.831944444444435,16.16111111111112,19.3,16.020138888888894,15.05347222222222,19.1,0.0,0.1612938997568714,0.11266336665158755,0.09511733464321212,0.19746654210945194
2017-12-29,1,17.18899082568808,15.91284403669725,16.150458715596336,11.1,14.5,10.8,18.6,13.521527777777786,15.423611111111116,12.709027777777779,14.9,10.4,17.0,14.840277777777775,16.156944444444434,14.338888888888887,11.2,18.6,16.430555555555568,17.138888888888882,16.02569444444445,19.2,17.243055555555568,16.16111111111112,19.3,0.3811731481671865,0.0,0.1612938997568714,0.11266336665158755,0.09511733464321212
2017-12-30,1,16.559633027522942,16.05229357798164,15.674311926605506,11.2,14.8,11.0,18.1,16.104166666666675,15.931944444444447,15.242361111111116,14.5,10.8,18.6,13.521527777777786,15.423611111111116,12.709027777777779,10.4,17.0,14.840277777777775,16.156944444444434,14.338888888888887,18.6,16.430555555555568,16.02569444444445,19.2,0.1869142898102198,0.2749569981396369,0.0,0.1612938997568714,0.11266336665158755
2017-12-31,1,17.54036697247707,16.321100917431192,16.39724770642201,11.6,14.9,11.1,18.7,15.615277777777779,16.04305555555554,14.887500000000005,14.8,11.0,18.1,16.104166666666675,15.931944444444447,15.242361111111116,10.8,18.6,13.521527777777786,15.423611111111116,12.709027777777779,17.0,14.840277777777775,14.338888888888887,18.6,0.2455450657567677,0.1356829682349846,0.2749569981396369,0.0,0.1612938997568714
2018-01-01,1,12.843119266055036,15.11009174311928,12.435779816513762,10.7,14.6,10.3,15.9,16.18333333333334,16.290972222222226,15.313888888888874,14.9,11.0,18.7,15.615277777777779,16.04305555555554,14.887500000000005,11.0,18.1,16.104166666666675,15.931944444444447,15.242361111111116,18.6,13.521527777777786,12.709027777777779,17.0,0.0,0.17549478284509246,0.1356829682349846,0.2749569981396369,0.0
2018-01-02,1,17.39174311926606,15.847706422018346,15.998165137614677,11.5,14.5,10.7,18.3,12.746527777777775,15.090972222222245,12.22986111111111,14.6,10.3,15.9,16.18333333333334,16.290972222222226,15.313888888888874,11.0,18.7,15.615277777777779,16.04305555555554,14.887500000000005,18.1,16.104166666666675,15.242361111111116,18.6,0.2797608646950625,0.0,0.17549478284509246,0.1356829682349846,0.2749569981396369
2018-01-03,1,16.997247706422012,15.951376146788983,15.677981651376152,11.3,14.1,10.8,17.9,16.299305555555556,15.897916666666662,15.122222222222225,14.5,10.7,18.3,12.746527777777775,15.090972222222245,12.22986111111111,10.3,15.9,16.18333333333334,16.290972222222226,15.313888888888874,18.7,15.615277777777779,14.887500000000005,18.1,0.14075022915724295,0.20213922322424208,0.0,0.17549478284509246,0.1356829682349846
2018-01-04,1,16.989908256880728,16.21192660550459,15.449541284403674,11.5,15.0,10.7,18.3,16.003472222222218,15.993749999999995,14.792361111111116,14.1,10.8,17.9,16.299305555555556,15.897916666666662,15.122222222222225,10.7,18.3,12.746527777777775,15.090972222222245,12.22986111111111,15.9,16.18333333333334,15.313888888888874,18.7,0.11570079128329623,0.101634702842925,0.20213922322424208,0.0,0.17549478284509246
2018-01-05,1,17.748623853211008,16.265137614678896,16.315596330275227,11.4,14.8,10.9,18.9,15.965277777777768,16.176388888888884,14.621527777777779,15.0,10.7,18.3,16.003472222222218,15.993749999999995,14.792361111111116,10.8,17.9,16.299305555555556,15.897916666666662,15.122222222222225,18.3,12.746527777777775,12.22986111111111,15.9,0.24560007606440165,0.08379796169129942,0.101634702842925,0.20213922322424208,0.0
2018-01-06,1,15.233944954128445,15.808256880733948,14.094495412844045,11.4,13.5,10.6,17.1,16.55277777777778,16.268749999999994,15.315972222222214,14.8,10.9,18.9,15.965277777777768,16.176388888888884,14.621527777777779,10.7,18.3,16.003472222222218,15.993749999999995,14.792361111111116,17.9,16.299305555555556,15.122222222222225,18.3,0.0,0.1763120242526419,0.08379796169129942,0.101634702842925,0.20213922322424208
2018-01-07,1,16.544954128440367,15.919266055045862,14.578899082568805,11.4,14.8,9.6,17.9,14.55555555555556,15.747916666666672,13.25416666666667,13.5,9.9,17.1,16.55277777777778,16.268749999999994,15.315972222222214,10.9,18.9,15.965277777777768,16.176388888888884,14.621527777777779,18.3,16.003472222222218,14.792361111111116,17.9,0.0678934537952097,0.0,0.1763120242526419,0.08379796169129942,0.101634702842925
2018-01-08,1,17.360550458715597,16.048623853211,15.280733944954125,11.2,14.7,9.8,18.3,15.549305555555561,15.905555555555544,13.804166666666667,14.8,9.6,17.9,14.55555555555556,15.747916666666672,13.25416666666667,9.9,17.1,16.55277777777778,16.268749999999994,15.315972222222214,18.9,15.965277777777768,14.621527777777779,18.3,0.2230218178476423,0.04930029272117384,0.0,0.1763120242526419,0.08379796169129942
2018-01-09,1,12.899082568807346,15.27247706422018,11.204587155963301,11.3,14.9,9.5,15.7,16.172222222222224,16.039583333333322,14.388888888888896,14.7,9.8,18.3,15.549305555555561,15.905555555555544,13.804166666666667,9.6,17.9,14.55555555555556,15.747916666666672,13.25416666666667,17.1,16.55277777777778,15.315972222222214,18.9,0.0,0.160967124534436,0.04930029272117384,0.0,0.1763120242526419
2018-01-10,1,16.21467889908256,15.581651376146796,13.996330275229347,11.7,14.6,9.3,17.6,12.74583333333333,15.220138888888883,10.987500000000002,14.9,9.5,15.7,16.172222222222224,16.039583333333322,14.388888888888896,9.8,18.3,15.549305555555561,15.905555555555544,13.804166666666667,17.9,14.55555555555556,13.25416666666667,17.1,0.22688576772729055,0.0,0.160967124534436,0.04930029272117384,0.0
2018-01-11,1,17.072477064220177,15.874311926605515,15.010091743119268,11.1,14.6,9.3,17.9,15.259027777777767,15.633333333333342,13.193055555555553,14.6,9.3,17.6,12.74583333333333,15.220138888888883,10.987500000000002,9.5,15.7,16.172222222222224,16.039583333333322,14.388888888888896,18.3,15.549305555555561,13.804166666666667,17.9,0.3287084425814884,0.16446886384611456,0.0,0.160967124534436,0.04930029272117384
2018-01-12,1,16.49266055045871,15.929357798165135,14.607339449541287,11.0,14.8,9.6,17.9,15.950694444444439,15.94652777777778,14.133333333333333,14.6,9.3,17.9,15.259027777777767,15.633333333333342,13.193055555555553,9.3,17.6,12.74583333333333,15.220138888888883,10.987500000000002,15.7,16.172222222222224,14.388888888888896,18.3,0.20804984107063895,0.23741712796072145,0.16446886384611456,0.0,0.160967124534436
2018-01-13,1,16.75229357798165,15.458715596330281,15.18256880733944,11.1,11.2,10.2,17.7,15.502777777777775,15.871527777777775,13.918055555555556,14.8,9.6,17.9,15.950694444444439,15.94652777777778,14.133333333333333,9.3,17.9,15.259027777777767,15.633333333333342,13.193055555555553,17.6,12.74583333333333,10.987500000000002,15.7,0.4353471292255599,0.15177043055069184,0.23741712796072145,0.16446886384611456,0.0
2018-01-14,1,17.062385321100916,15.836697247706418,15.484403669724767,11.2,14.5,10.3,18.3,15.764583333333333,15.537500000000007,14.378472222222214,11.2,10.2,17.7,15.502777777777775,15.871527777777775,13.918055555555556,9.6,17.9,15.950694444444439,15.94652777777778,14.133333333333333,17.9,15.259027777777767,13.193055555555553,17.6,0.4168697712653013,0.3156838768054864,0.15177043055069184,0.23741712796072145,0.16446886384611456
2018-01-15,1,17.861467889908262,16.188073394495422,16.054128440366974,11.1,14.6,10.2,18.9,15.990972222222226,15.882638888888884,14.579166666666673,14.5,10.3,18.3,15.764583333333333,15.537500000000007,14.378472222222214,10.2,17.7,15.502777777777775,15.871527777777775,13.918055555555556,17.9,15.950694444444439,14.133333333333333,17.9,0.4833613043857724,0.3006833544618716,0.3156838768054864,0.15177043055069184,0.23741712796072145
2018-01-16,1,17.635779816513764,16.31651376146788,16.172477064220182,11.2,14.8,10.1,18.8,16.51111111111111,16.181250000000002,15.008333333333333,14.6,10.2,18.9,15.990972222222226,15.882638888888884,14.579166666666673,10.3,18.3,15.764583333333333,15.537500000000007,14.378472222222214,17.7,15.502777777777775,13.918055555555556,17.9,0.37830833920502016,0.3461094685386227,0.3006833544618716,0.3156838768054864,0.15177043055069184
2018-01-17,1,17.899999999999995,15.980733944954126,16.132110091743108,11.2,11.8,10.1,18.3,16.456944444444446,16.354861111111106,15.202083333333327,14.8,10.1,18.8,16.51111111111111,16.181250000000002,15.008333333333333,10.2,18.9,15.990972222222226,15.882638888888884,14.579166666666673,18.3,15.764583333333333,14.378472222222214,17.7,0.11556175001555548,0.2719892222785625,0.3461094685386227,0.3006833544618716,0.3156838768054864
2018-01-18,1,14.18440366972477,15.62201834862385,12.706422018348624,12.2,15.1,11.0,16.3,16.652777777777775,16.068749999999998,15.122916666666667,11.8,10.1,18.3,16.456944444444446,16.354861111111106,15.202083333333327,10.1,18.8,16.51111111111111,16.181250000000002,15.008333333333333,18.9,15.990972222222226,14.579166666666673,18.3,0.0,0.08291173270333935,0.2719892222785625,0.3461094685386227,0.3006833544618716
2018-01-19,1,18.499082568807346,16.3137614678899,16.1697247706422,11.9,14.9,10.1,18.6,14.034722222222225,15.654166666666665,12.482638888888893,15.1,11.0,16.3,16.652777777777775,16.068749999999998,15.122916666666667,10.1,18.3,16.456944444444446,16.354861111111106,15.202083333333327,18.8,16.51111111111111,15.008333333333333,18.9,0.3771505156092661,0.0,0.08291173270333935,0.2719892222785625,0.3461094685386227
2018-01-20,1,18.71834862385321,16.76055045871559,16.529357798165144,11.7,15.3,10.1,19.1,17.32638888888889,16.46319444444444,15.161805555555567,14.9,10.1,18.6,14.034722222222225,15.654166666666665,12.482638888888893,11.0,16.3,16.652777777777775,16.068749999999998,15.122916666666667,18.3,16.456944444444446,15.202083333333327,18.8,0.45181602190155296,0.27061527630829,0.0,0.08291173270333935,0.2719892222785625
2018-01-21,1,17.898165137614683,16.547706422018358,16.05045871559633,11.1,15.1,10.0,18.7,17.33125,16.786805555555553,15.488194444444444,15.3,10.1,19.1,17.32638888888889,16.46319444444444,15.161805555555567,10.1,18.6,14.034722222222225,15.654166666666665,12.482638888888893,16.3,16.652777777777775,15.122916666666667,18.3,0.4438170498457353,0.3236621107732675,0.27061527630829,0.0,0.08291173270333935
2018-01-22,1,17.759633027522934,16.561467889908258,15.819266055045867,11.7,15.2,10.3,18.5,16.72152777777778,16.575694444444448,15.135416666666664,15.1,10.0,18.7,17.33125,16.786805555555553,15.488194444444444,10.1,19.1,17.32638888888889,16.46319444444444,15.161805555555567,18.6,14.034722222222225,12.482638888888893,16.3,0.2652147705740392,0.32001539476375457,0.3236621107732675,0.27061527630829,0.0
2018-01-23,1,13.730275229357801,15.511926605504591,12.048623853211007,11.6,13.6,8.3,16.4,16.570833333333336,16.52847222222223,14.909027777777775,15.2,10.3,18.5,16.72152777777778,16.575694444444448,15.135416666666664,10.0,18.7,17.33125,16.786805555555553,15.488194444444444,19.1,17.32638888888889,15.161805555555567,18.6,0.0,0.19126741424085866,0.32001539476375457,0.3236621107732675,0.27061527630829
2018-01-24,1,16.109174311926598,15.481651376146793,13.15137614678899,11.4,13.4,7.9,19.4,13.360416666666667,15.125000000000005,11.227083333333333,13.5,8.2,16.4,16.570833333333336,16.52847222222223,14.909027777777775,10.3,18.5,16.72152777777778,16.575694444444448,15.135416666666664,18.7,17.33125,15.488194444444444,19.1,0.1792516975540504,0.0,0.19126741424085866,0.32001539476375457,0.3236621107732675
2018-01-25,1,16.659633027522933,15.089908256880728,14.459633027522928,11.2,12.5,9.8,17.6,15.238888888888884,15.227083333333338,12.692361111111117,13.4,7.9,19.4,13.360416666666667,15.125000000000005,11.227083333333333,8.2,16.4,16.570833333333336,16.52847222222223,14.909027777777775,18.5,16.72152777777778,15.135416666666664,18.7,0.01611024251517711,0.13235469569021932,0.0,0.19126741424085866,0.32001539476375457
